USPS,FIPS,ANSICODE,NAME,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG                                                                                                    
OH,39017,1074021,Butler County,1209668470,7968185,467.056,3.077,39.439915,-84.565397
OH,39019,1074022,Carroll County,1022032078,11192671,394.609,4.322,40.579884,-81.090787
OH,39021,1074023,Champaign County,1110247425,3015688,428.669,1.164,40.132759,-83.767542
OH,39023,1074024,Clark County,1029450254,13089442,397.473,5.054,39.917032,-83.783676
OH,39025,1074025,Clermont County,1170933540,19855695,452.1,7.666,39.052084,-84.149614
OH,39027,1074026,Clinton County,1058487805,9351104,408.684,3.61,39.414041,-83.814542
OH,39029,1074027,Columbiana County,1377597314,7239848,531.893,2.795,40.768462,-80.777231
OH,39031,1074028,Coshocton County,1460529028,9244955,563.913,3.569,40.29672,-81.930112
OH,39033,1074029,Crawford County,1040620962,2359241,401.786,0.911,40.848508,-82.924771
OH,39035,1074030,Cuyahoga County,1184118946,2041935958,457.191,788.396,41.760392,-81.724217
OH,39037,1074031,Darke County,1549072326,4291078,598.1,1.657,40.132176,-84.620438
OH,39039,1074032,Defiance County,1065675702,7069453,411.46,2.73,41.321679,-84.486433
OH,39041,1074033,Delaware County,1147617685,36859321,443.098,14.231,40.278941,-83.007462
OH,39043,1074034,Erie County,651531963,969767280,251.558,374.429,41.554006,-82.525897
OH,39045,1074035,Fairfield County,1306418559,10749604,504.411,4.15,39.752935,-82.628276
OH,39047,1074036,Fayette County,1052458662,1705305,406.357,0.658,39.553845,-83.459327
OH,39049,1074037,Franklin County,1378361040,29318642,532.188,11.32,39.969447,-83.008258
OH,39051,1074038,Fulton County,1050091407,4621143,405.443,1.784,41.597264,-84.124267
OH,39053,1074039,Gallia County,1208307512,12085419,466.53,4.666,38.817046,-82.301746
OH,39055,1074040,Geauga County,1036420180,21054534,400.164,8.129,41.499322,-81.173505
OH,39057,1074041,Greene County,1071554325,6542481,413.729,2.526,39.687479,-83.894894
OH,39059,1074042,Guernsey County,1352631007,15666026,522.254,6.049,40.056665,-81.497875
OH,39061,1074043,Hamilton County,1051302780,17407186,405.91,6.721,39.196927,-84.544187
OH,39063,1074044,Hancock County,1376210257,5959835,531.358,2.301,41.000471,-83.666034
OH,39065,1074045,Hardin County,1218342731,629922,470.405,0.243,40.660415,-83.664077
OH,39067,1074046,Harrison County,1042052713,21829291,402.339,8.428,40.292318,-81.091565
OH,39069,1074047,Henry County,1077461447,9687602,416.01,3.74,41.335072,-84.065882
OH,39071,1074048,Highland County,1432479939,12195011,553.084,4.709,39.184488,-83.603668
OH,39073,1074049,Hocking County,1091222019,5969586,421.323,2.305,39.490342,-82.483445
OH,39075,1074050,Holmes County,1094355785,3745395,422.533,1.446,40.565309,-81.929869
OH,39077,1074051,Huron County,1272965600,8615850,491.495,3.327,41.14508,-82.594641
OH,39079,1074052,Jackson County,1088582018,3184785,420.304,1.23,39.013477,-82.614142
OH,39081,1074053,Jefferson County,1057566189,6796784,408.329,2.624,40.399188,-80.76141
OH,39083,1074054,Knox County,1361024108,10719185,525.494,4.139,40.40362,-82.422393
OH,39085,1074055,Lake County,589203623,1946906118,227.493,751.705,41.924116,-81.392643
OH,39087,1074056,Lawrence County,1174224238,10110468,453.371,3.904,38.603866,-82.517186
OH,39089,1074057,Licking County,1767667183,12927054,682.5,4.991,40.093609,-82.481251
OH,39091,1074058,Logan County,1187326601,21608810,458.429,8.343,40.387553,-83.766343
OH,39093,1074059,Lorain County,1271946706,1119471339,491.101,432.23,41.438805,-82.179722
OH,39095,1074060,Lucas County,882810658,660502949,340.855,255.022,41.682321,-83.468867
OH,39097,1074061,Madison County,1206610780,1954541,465.875,0.755,39.896607,-83.400885
OH,39099,1074062,Mahoning County,1066098928,35386274,411.623,13.663,41.01088,-80.770396
OH,39101,1074063,Marion County,1045726869,908586,403.757,0.351,40.588208,-83.172927
OH,39103,1074064,Medina County,1091310901,4294303,421.358,1.658,41.116051,-81.899566
OH,39105,1074065,Meigs County,1113949889,7519799,430.098,2.903,39.089807,-82.028397
OH,39107,1074066,Mercer County,1197736887,28427397,462.449,10.976,40.535333,-84.632059
OH,39109,1074067,Miami County,1053037884,7966574,406.58,3.076,40.053326,-84.228413
OH,39111,1074068,Monroe County,1180312425,4498230,455.721,1.737,39.725969,-81.090658
OH,39113,1074069,Montgomery County,1195417263,7204078,461.553,2.782,39.755218,-84.290545
OH,39115,1074070,Morgan County,1078531138,13882026,416.423,5.36,39.624946,-81.861699
OH,39117,1074071,Morrow County,1051738690,2959338,406.079,1.143,40.525266,-82.797729
OH,39119,1074072,Muskingum County,1721250930,20731394,664.579,8.004,39.966046,-81.943506
OH,39121,1074073,Noble County,1030846973,16986236,398.012,6.558,39.767232,-81.452604
OH,39123,1074074,Ottawa County,660231276,855075189,254.917,330.146,41.544467,-83.009253
OH,39125,1074075,Paulding County,1078568733,6240863,416.438,2.41,41.119141,-84.576966
OH,39127,1074076,Perry County,1056641254,11695036,407.971,4.515,39.743187,-82.237952
OH,39129,1074077,Pickaway County,1298414026,13551313,501.32,5.232,39.648947,-83.052827
OH,39131,1074078,Pike County,1140324043,9568074,440.282,3.694,39.071365,-83.052921
OH,39133,1074079,Portage County,1262311075,43207960,487.381,16.683,41.16864,-81.196932
OH,39135,1074080,Preble County,1098465120,6065406,424.12,2.342,39.737906,-84.645358
OH,39137,1074081,Putnam County,1249725444,4605035,482.522,1.778,41.024533,-84.129879
OH,39139,1074082,Richland County,1282739691,12454453,495.269,4.809,40.774167,-82.542715
OH,39141,1074083,Ross County,1784988075,9937459,689.188,3.837,39.323762,-83.059585
OH,39143,1074084,Sandusky County,1057888420,23968158,408.453,9.254,41.355291,-83.142735
OH,39145,1074085,Scioto County,1580445008,15370337,610.213,5.935,38.815019,-82.999028
OH,39147,1074086,Seneca County,1427127830,4600437,551.017,1.776,41.120008,-83.127436
OH,39149,1074087,Shelby County,1055874043,7814034,407.675,3.017,40.33668,-84.204142
OH,39151,1065576,Stark County,1489943930,13628090,575.271,5.262,40.814131,-81.365667
OH,39153,1074088,Summit County,1069012672,18926101,412.748,7.307,41.121851,-81.534936
OH,39155,1074089,Trumbull County,1601380581,47321209,618.297,18.271,41.308936,-80.767656
OH,39157,1074090,Tuscarawas County,1470169796,9880933,567.636,3.815,40.447441,-81.471157
OH,39159,1074091,Union County,1118175978,13317479,431.73,5.142,40.295901,-83.367042
OH,39161,1074092,Van Wert County,1059715168,3281854,409.158,1.267,40.85552,-84.585775
OH,39163,1074093,Vinton County,1068008560,6781295,412.36,2.618,39.252014,-82.485961
OH,39165,1074094,Warren County,1039398003,15537776,401.314,5.999,39.425652,-84.169906
OH,39167,1074095,Washington County,1636799113,20785159,631.972,8.025,39.450684,-81.490653
OH,39169,1074096,Wayne County,1437258280,4889717,554.929,1.888,40.829661,-81.887194
OH,39171,1074097,Williams County,1090295507,5507072,420.965,2.126,41.564958,-84.584323
OH,39173,1074098,Wood County,1598552653,8510057,617.205,3.286,41.360183,-83.622682
OH,39175,1074099,Wyandot County,1053775281,1783531,406.865,0.689,40.840122,-83.313172
OK,40001,1101788,Adair County,1485298113,9261716,573.477,3.576,35.8975,-94.651671
OK,40003,1101789,Alfalfa County,2244106958,38546713,866.455,14.883,36.729703,-98.323445
OK,40005,1101790,Atoka County,2526578130,37283206,975.517,14.395,34.374813,-96.034705
OK,40007,1101791,Beaver County,4699978363,7347183,1814.672,2.837,36.748334,-100.483056
OK,40009,1101792,Beckham County,2335665049,5527162,901.805,2.134,35.273945,-99.671638
OK,40011,1101793,Blaine County,2404607766,26851771,928.424,10.368,35.877782,-98.428934
OK,40013,1101794,Bryan County,2342567959,102228720,904.471,39.471,33.964004,-96.264137
OK,40015,1101795,Caddo County,3310753325,30820558,1278.289,11.9,35.16792,-98.381045
OK,40017,1101796,Canadian County,2322250237,23244265,896.626,8.975,35.543416,-97.979836
OK,40019,1101797,Carter County,2129424630,30016294,822.175,11.589,34.251848,-97.287927
OK,40021,1101798,Cherokee County,1940956597,69625855,749.408,26.883,35.904367,-94.996796
OK,40023,1101799,Choctaw County,1995214679,75667441,770.357,29.215,34.027645,-95.554208
OK,40025,1101800,Cimarron County,4751948736,15923999,1834.738,6.148,36.755276,-102.508734
OK,40027,1101801,Cleveland County,1395398450,50038594,538.766,19.32,35.203117,-97.328332
OK,40029,1101802,Coal County,1338199454,12080937,516.682,4.664,34.582861,-96.288039
OK,40031,1101803,Comanche County,2769439538,37339122,1069.287,14.417,34.662628,-98.476597
OK,40033,1101804,Cotton County,1638566638,24095479,632.654,9.303,34.290676,-98.373438
OK,40035,1101805,Craig County,1971897258,3697821,761.354,1.428,36.76389,-95.201553
OK,40037,1101806,Creek County,2460853552,50982330,950.141,19.684,35.907732,-96.379793
OK,40039,1101807,Custer County,2561024716,34321703,988.817,13.252,35.645601,-98.997386
OK,40041,1101808,Delaware County,1911868565,140205197,738.177,54.134,36.393369,-94.808206
OK,40043,1101809,Dewey County,2588632047,22688140,999.476,8.76,35.978433,-99.014094
OK,40045,1101810,Ellis County,3189609693,952238,1231.515,0.368,36.224258,-99.750139
OK,40047,1101811,Garfield County,2741414396,4140336,1058.466,1.599,36.378273,-97.787729
OK,40049,1101812,Garvin County,2077482576,29961926,802.121,11.568,34.70935,-97.312723
OK,40051,1101813,Grady County,2850273013,11403865,1100.497,4.403,35.021058,-97.88689
OK,40053,1101814,Grant County,2592244963,7021928,1000.871,2.711,36.788254,-97.788151
OK,40055,1101815,Greer County,1655842714,11157422,639.324,4.308,34.935263,-99.552968
OK,40057,1101816,Harmon County,1391326707,3800417,537.194,1.467,34.745971,-99.844194
OK,40059,1101817,Harper County,2691040791,5259448,1039.017,2.031,36.800456,-99.662842
OK,40061,1101818,Haskell County,1493181861,126266885,576.521,48.752,35.232294,-95.109578
OK,40063,1101819,Hughes County,2084025091,26505491,804.647,10.234,35.052934,-96.251183
OK,40065,1101820,Jackson County,2078856062,4114418,802.651,1.589,34.593949,-99.41221
OK,40067,1101821,Jefferson County,1965365227,39497502,758.832,15.25,34.105092,-97.838814
OK,40069,1101822,Johnston County,1665207064,39638869,642.94,15.305,34.313455,-96.654254
OK,40071,1101823,Kay County,2382087117,65364078,919.729,25.237,36.814842,-97.143755
OK,40073,1101824,Kingfisher County,2326225317,20349179,898.161,7.857,35.949431,-97.934568
OK,40075,1101825,Kiowa County,2629422850,40083702,1015.226,15.476,34.921489,-98.981617
OK,40077,1101826,Latimer County,1870178643,18215375,722.08,7.033,34.875137,-95.272262
OK,40079,1101827,Le Flore County,4116045949,50018542,1589.214,19.312,34.899642,-94.703491
OK,40081,1101828,Lincoln County,2466481063,34614744,952.314,13.365,35.703117,-96.881392
OK,40083,1101829,Logan County,1926521787,12925988,743.834,4.991,35.914151,-97.450764
OK,40085,1101830,Love County,1331241072,47652093,513.995,18.399,33.957775,-97.245124
OK,40087,1101834,McClain County,1478109734,24739280,570.701,9.552,35.016414,-97.449811
OK,40089,1101835,McCurtain County,4791491660,135636975,1850.005,52.37,34.117073,-94.766086
OK,40091,1101836,McIntosh County,1601896473,242915467,618.496,93.79,35.369092,-95.671764
OK,40093,1101831,Major County,2473407969,7651296,954.988,2.954,36.313119,-98.542015
OK,40095,1101832,Marshall County,961092926,144663348,371.08,55.855,34.027007,-96.770533
OK,40097,1101833,Mayes County,1697440860,72846625,655.386,28.126,36.303804,-95.235638
OK,40099,1101837,Murray County,1078621351,22368128,416.458,8.636,34.485766,-97.071557
OK,40101,1101838,Muskogee County,2099056912,75962995,810.45,29.329,35.617551,-95.383911
OK,40103,1101839,Noble County,1895599459,27560913,731.895,10.641,36.384901,-97.236335
OK,40105,1101840,Nowata County,1465355090,38869372,565.777,15.008,36.789615,-95.613312
OK,40107,1101841,Okfuskee County,1602081668,26685088,618.567,10.303,35.466804,-96.327762
OK,40109,1101842,Oklahoma County,1835832315,24744702,708.819,9.554,35.554611,-97.409401
OK,40111,1101843,Okmulgee County,1806124291,12914775,697.349,4.986,35.646879,-95.96458
OK,40113,1101844,Osage County,5818040494,149225472,2246.358,57.616,36.62468,-96.408385
OK,40115,1101845,Ottawa County,1219421293,35709014,470.821,13.787,36.835764,-94.802681
OK,40117,1101846,Pawnee County,1470996347,69436312,567.955,26.81,36.313704,-96.696669
OK,40119,1101847,Payne County,1773371786,31779003,684.703,12.27,36.079225,-96.975255
OK,40121,1101848,Pittsburg County,3381130261,187421760,1305.462,72.364,34.92554,-95.74813
OK,40123,1101849,Pontotoc County,1865918266,12405563,720.435,4.79,34.721071,-96.692738
OK,40125,1101850,Pottawatomie County,2040060341,14842424,787.672,5.731,35.211393,-96.957007
OK,40127,1101851,Pushmataha County,3615199153,69987835,1395.836,27.022,34.377896,-95.408085
OK,40129,1101852,Roger Mills County,2955528117,13695217,1141.136,5.288,35.708554,-99.741572
OK,40131,1101853,Rogers County,1749880020,92888844,675.632,35.865,36.378082,-95.601337
OK,40133,1101854,Seminole County,1639041127,19778817,632.837,7.637,35.158366,-96.602857
OK,40135,1101855,Sequoyah County,1743764515,105881132,673.271,40.881,35.502435,-94.750757
OK,40137,1101856,Stephens County,2253922744,54698972,870.244,21.119,34.481361,-97.855607
OK,40139,1101857,Texas County,5286842403,19215744,2041.261,7.419,36.741964,-101.488434
OK,40141,1101858,Tillman County,2256226803,20894357,871.134,8.067,34.371085,-98.931701
OK,40143,1101859,Tulsa County,1476931275,43438532,570.246,16.772,36.12012,-95.941731
OK,40145,1101860,Wagoner County,1454421645,75422409,561.555,29.121,35.963479,-95.5141
OK,40147,1101861,Washington County,1076020808,22829387,415.454,8.814,36.70438,-95.906155
OK,40149,1101862,Washita County,2598189856,14578978,1003.167,5.629,35.290177,-98.991962
OK,40151,1101863,Woods County,3331900551,9091702,1286.454,3.51,36.765141,-98.868967
OK,40153,1101864,Woodward County,3217798327,9693408,1242.399,3.743,36.425619,-99.273661
OR,41001,1135845,Baker County,7947008933,51831394,3068.357,20.012,44.703427,-117.691933
OR,41003,1155126,Benton County,1750680238,6917958,675.941,2.671,44.490623,-123.426317
OR,41005,1155127,Clackamas County,4844112024,31827481,1870.322,12.289,45.160493,-122.195127
OR,41007,1135846,Clatsop County,2147227903,661312521,829.049,255.334,46.024509,-123.705014
OR,41009,1135847,Columbia County,1702546794,80219744,657.357,30.973,45.941932,-123.081079
OR,41011,1135848,Coos County,4134068696,544389499,1596.173,210.19,43.184193,-124.092557
OR,41013,1155128,Crook County,7715797890,21192731,2979.086,8.183,44.163054,-120.371585
OR,41015,1155129,Curry County,4215100613,934686544,1627.46,360.885,42.466671,-124.211407
OR,41017,1155130,Deschutes County,7817065156,94747043,3018.186,36.582,43.915118,-121.225575
OR,41019,1135849,Douglas County,13043372940,253020349,5036.075,97.692,43.285904,-123.15438
OR,41021,1135850,Gilliam County,3120439560,46700614,1204.809,18.031,45.381666,-120.211851
OR,41023,1135851,Grant County,11728867794,1893802,4528.541,0.731,44.496326,-119.014057
OR,41025,1135852,Harney County,26244789736,241492856,10133.17,93.241,43.064355,-118.985949
OR,41027,1155131,Hood River County,1351841432,29106836,521.949,11.238,45.511775,-121.655976
OR,41029,1135853,Jackson County,7209356169,46880700,2783.548,18.101,42.411782,-122.675797
OR,41031,1155132,Jefferson County,4612211364,26231709,1780.785,10.128,44.64379,-121.183021
OR,41033,1155133,Josephine County,4246719858,5644013,1639.668,2.179,42.385382,-123.597245
OR,41035,1155134,Klamath County,15387252316,503746014,5941.052,194.497,42.683761,-121.646168
OR,41037,1135854,Lake County,21079871249,567917619,8138.984,219.274,42.788401,-120.38979
OR,41039,1135855,Lane County,11792524334,437051225,4553.119,168.746,43.928276,-122.897678
OR,41041,1135856,Lincoln County,2537580591,554304210,979.765,214.018,44.641076,-123.911183
OR,41043,1135857,Linn County,5931407318,48773626,2290.129,18.832,44.494824,-122.543755
OR,41045,1135858,Malheur County,25608588996,109215531,9887.532,42.168,43.1877,-117.603976
OR,41047,1135859,Marion County,3062209653,26362209,1182.326,10.179,44.900898,-122.57626
OR,41049,1135860,Morrow County,5261843781,43778396,2031.609,16.903,45.425496,-119.602311
OR,41051,1135861,Multnomah County,1117054236,88853180,431.297,34.306,45.547693,-122.417173
OR,41053,1135862,Polk County,1918629058,8099319,740.787,3.127,44.904395,-123.397329
OR,41055,1135863,Sherman County,2133357976,19403364,823.694,7.492,45.399216,-120.678512
OR,41057,1135864,Tillamook County,2855668955,596172498,1102.58,230.183,45.455743,-123.759327
OR,41059,1156673,Umatilla County,8328130471,41173770,3215.509,15.897,45.5912,-118.73388
OR,41061,1164165,Union County,5274784008,4995881,2036.606,1.929,45.304047,-117.999136
OR,41063,1155135,Wallowa County,8148590560,14199323,3146.189,5.482,45.593753,-117.18558
OR,41065,1155136,Wasco County,6168106312,35946723,2381.519,13.879,45.164536,-121.165069
OR,41067,1155137,Washington County,1875746999,5672547,724.23,2.19,45.553542,-123.097615
OR,41069,1135865,Wheeler County,4441179416,1242192,1714.749,0.48,44.736411,-120.026875
OR,41071,1135866,Yamhill County,1854068926,6429807,715.86,2.483,45.248138,-123.316117
